pointid	key	value	Naam	tar_group	cvvi	area_prop_sb	openheid_klasse	openheid_waarde	is_sbp	X	Y
W(_81.11	highway	track	Weidestreek (Luik)	1	0.169775357135575	0	3	1.39647030830383	0	244795.761099638	161191.397365232
W(_81.12	highway	track	Weidestreek (Luik)	1	0.172409283332256	0	3	1.37916827201843	0	244772.202174991	161234.876611964
W(_81.2	highway	track	Weidestreek (Luik)	1	0.49359776926068	0	3	1.48638784885406	0	245127.763214507	160959.0470456
W(_81.3	highway	track	Weidestreek (Luik)	1	0.465226621370565	0	3	1.47548520565033	0	245095.668487578	160996.660621521
W(_81.4	highway	track	Weidestreek (Luik)	1	0.44671388295948	0	3	1.45683801174164	0	245059.919690422	161030.873753206
W(_81.5	highway	track	Weidestreek (Luik)	1	0.453110560865685	0	3	1.45002782344818	0	245027.081133031	161067.698592345
W(_81.6	highway	track	Weidestreek (Luik)	1	0.447993218540727	0	3	1.43554306030273	0	244993.511920136	161103.838479826
W(_81.8	highway	track	Weidestreek (Luik)	1	0.395841479846208	0	3	1.41271233558655	0	244910.739565653	161155.347775735
W(_81.9	highway	track	Weidestreek (Luik)	1	0.301321156901902	0	3	1.4226850271225	0	244861.893483118	161148.866238319
W(_812	highway	tertiary	Weidestreek (Luik)	1	0.280701277533545	0	3	1.4040938615799	1	249315.435673124	161594.348467265
W(_812.1	highway	tertiary	Weidestreek (Luik)	1	0.291538002457067	0	3	1.41196513175964	1	249441.682295487	161501.731040426
W(_822.1	highway	track	Weidestreek (Luik)	1	0.350387439194639	0	3	1.41525137424469	1	251679.373251322	160181.666288721
W(_822.2	highway	track	Weidestreek (Luik)	1	0.374619560204179	0	3	1.42319786548615	1	251654.383093103	160142.880208387
W(_823	highway	track	Weidestreek (Luik)	1	0.314039257680242	0	3	1.35964596271515	1	251171.840775026	160915.28661017
W(_824	highway	track	Weidestreek (Luik)	1	0.147198846878145	0	3	1.42968249320984	1	250984.277735636	160841.51578108
W(_824.1	highway	track	Weidestreek (Luik)	1	0.118752443953876	0	3	1.43193280696869	1	250947.198118337	160804.170954843
W(_83	highway	unclassified	Weidestreek (Luik)	1	0.272423223772445	0	3	1.38200306892395	0	247558.752456329	162231.865129879
W(_84	highway	track	Weidestreek (Luik)	1	0.266327566002999	0	3	1.38263046741486	0	247659.874362175	162225.55112453
W(_85.1	highway	track	Weidestreek (Luik)	1	0.342335150536197	0	3	1.38179194927216	0	247730.051295463	162219.199247319
W(_85.2	highway	track	Weidestreek (Luik)	1	0.328488224245027	0	3	1.37612617015839	0	247769.789517769	162195.10058679
W(_85.3	highway	track	Weidestreek (Luik)	1	0.286571170200478	0	3	1.37033045291901	0	247810.938035579	162173.47569318
W(_85.4	highway	track	Weidestreek (Luik)	1	0.227119693189356	0	3	1.37770533561707	0	247853.012181375	162153.697146078
W(_869.13	highway	track	Weidestreek (Luik)	1	0.465678151575698	0	3	1.4670215845108	1	251430.299485626	159590.890077206
W(_869.4	highway	track	Weidestreek (Luik)	1	0.446036587651825	0	3	1.40656507015228	1	251640.851340291	159655.313122165
W(_869.5	highway	track	Weidestreek (Luik)	1	0.459130963601116	0	3	1.42158710956573	1	251598.914357955	159627.588992652
W(_869.6	highway	track	Weidestreek (Luik)	1	0.472752124789808	0	3	1.41538858413696	1	251576.217384165	159583.448089393
W(_869.7	highway	track	Weidestreek (Luik)	1	0.484792930260418	0	3	1.42302441596985	1	251558.292392388	159536.385417154
W(_869.8	highway	track	Weidestreek (Luik)	1	0.497511031038548	0	3	1.43363654613495	1	251534.051935418	159492.397397261
W(_869.9	highway	track	Weidestreek (Luik)	1	0.495930675320491	0	3	1.44245684146881	1	251501.318592603	159454.436578623
W(_884.1	highway	tertiary	Weidestreek (Luik)	1	0.237053357702594	0	3	1.44615161418915	1	252500.421761198	160482.738261144
W(_884.2	highway	tertiary	Weidestreek (Luik)	1	0.312233136859619	0	3	1.44350814819336	1	252764.170411977	160411.972063883
W(_898.1	highway	track	Weidestreek (Luik)	1	0.580968863956644	0	3	1.48185813426971	1	248928.236701554	161520.481826785
W(_898.2	highway	track	Weidestreek (Luik)	1	0.49156588333761	0	3	1.46343922615051	1	248949.131505309	161562.657610793
W(_898.3	highway	track	Weidestreek (Luik)	1	0.329993324928787	0	3	1.43672597408295	1	248963.172792871	161607.592346423
W(_916	highway	track	Weidestreek (Luik)	1	0.227947498565438	0	3	1.35093522071838	1	254025.313173404	159437.622427165
W(_95	highway	track	Weidestreek (Luik)	1	0.330821130304914	0	3	1.48286521434784	0	247042.328499033	161681.88784853
W(_95.1	highway	track	Weidestreek (Luik)	1	0.314415532851204	0	3	1.44602370262146	0	247143.476388084	161719.736038334
W(_95.1.1	highway	track	Weidestreek (Luik)	1	0.342937190809697	0	3	1.42626428604126	0	247193.536173483	161729.822650466
W(_95.1.2	highway	track	Weidestreek (Luik)	1	0.370856808494784	0	3	1.41929316520691	0	247243.010060773	161742.658076946
W(_951	highway	unclassified	Weidestreek (Luik)	1	0.32457496246701	0	3	1.44035542011261	1	252472.680760912	158063.891454344
W(_951.1	highway	unclassified	Weidestreek (Luik)	1	0.413526412881159	0	3	1.47175371646881	1	252307.052316333	157656.774174891
W(_951.1.1	highway	unclassified	Weidestreek (Luik)	1	0.407957540350943	0	3	1.47237181663513	1	252272.10235537	157620.628717581
W(_951.2	highway	unclassified	Weidestreek (Luik)	1	0.320661700689051	0	3	1.43710839748383	1	252457.788157808	158016.966509835
W(_952	highway	track	Weidestreek (Luik)	1	0.3893695469057	0	3	1.4093416929245	1	251603.80574329	160449.760296966
W(_953	highway	unclassified	Weidestreek (Luik)	1	0.654643542430059	0	3	1.48268961906433	1	252708.256148548	158369.828956228
W(_953.1	highway	unclassified	Weidestreek (Luik)	1	0.661265985438749	0	3	1.47523164749146	1	252674.314395666	158326.77668656
W(_953.2	highway	unclassified	Weidestreek (Luik)	1	0.638012179873829	0	3	1.46400094032288	1	252634.365431412	158289.800651178
W(_953.3	highway	unclassified	Weidestreek (Luik)	1	0.619424186428606	0	3	1.46599888801575	1	252590.410324944	158257.112121199
W(_953.4	highway	unclassified	Weidestreek (Luik)	1	0.580893608922624	0	3	1.466068983078	1	252550.329959951	158219.860738999
W(_954	highway	unclassified	Weidestreek (Luik)	1	0.633195857685518	0	3	1.45947134494781	1	252875.51306103	158387.990575488
W(_954.1	highway	unclassified	Weidestreek (Luik)	1	0.540933185766968	0	3	1.46453034877777	1	252897.57556029	158349.19737648
W(_96	highway	track	Weidestreek (Luik)	1	0.319683385244572	0	3	1.39375078678131	0	247324.816167325	161788.099308661
W(_965	highway	tertiary	Weidestreek (Luik)	1	0.273100519080205	0	3	1.36072385311127	1	253556.694409289	157535.890797908
W(_965.2	highway	tertiary	Weidestreek (Luik)	1	0.382671848862735	0	3	1.36738038063049	1	253600.081039897	157516.382265825
W(_965.3	highway	tertiary	Weidestreek (Luik)	1	0.39313229861517	0	3	1.37711584568024	1	253642.777567745	157495.502442366
W(_965.4	highway	tertiary	Weidestreek (Luik)	1	0.374243285033319	0	3	1.37372958660126	1	253681.048339304	157467.344725432
W(_965.5	highway	tertiary	Weidestreek (Luik)	1	0.357762432545352	0	3	1.37307667732239	1	253717.922426952	157437.294813332
W(_965.6	highway	tertiary	Weidestreek (Luik)	1	0.336314747800809	0	3	1.35267758369446	1	253754.675536991	157407.095239858
W(_981	highway	track	Weidestreek (Luik)	1	0.282808418490882	0	3	1.3695502281189	1	255899.567378704	158555.891338607
W(_987.1	highway	tertiary	Weidestreek (Luik)	1	0.474708755678692	0	3	1.4763560295105	0	248220.976573672	161084.920883664
W(_987.1.1	highway	tertiary	Weidestreek (Luik)	1	0.479449822832522	0	3	1.45996236801147	0	248216.50618708	161134.054855396
W(_997	highway	track	Weidestreek (Luik)	1	0.279196176849696	0	3	1.38504827022552	1	250434.268506191	160994.452506371
W(_997.1	highway	track	Weidestreek (Luik)	1	0.203865887624224	0	3	1.39400446414948	1	250437.884274748	160941.795927779
W(_997.2	highway	track	Weidestreek (Luik)	1	0.166689900733726	0	3	1.40212798118591	1	250436.999176083	160888.672621321
W(_997.3	highway	track	Weidestreek (Luik)	1	0.256845431694871	0	3	1.40856897830963	1	250456.990509029	160849.39391549
